customer_id,name,email,age,city,state,signup_date,number_of_orders,total_spent,average_order_value,anomaly_prediction,is_anomaly
CUST02100,Mason Brown,mason.brown@example.com,46,Austin,TX,2023-06-24,2.0,143.19,71.6,1,False
CUST02101,Amelia Anderson,amelia.anderson@example.com,47,Frisco,TX,2026-02-12,1.0,77.0,77.0,1,False
CUST02102,Harper Johnson,harper.johnson@example.com,24,Houston,TX,2023-12-14,0.0,0.0,0.0,1,False
CUST02103,Mia Jones,mia.jones@example.com,50,Denton,TX,2023-01-01,2.0,52.67,26.34,1,False
CUST02104,Mia Thomas,mia.thomas@example.com,24,Denton,TX,2023-03-04,1.0,56.22,56.22,1,False
CUST02105,Noah Williams,noah.williams@example.com,41,Arlington,TX,2023-08-14,1.0,27.63,27.63,1,False
CUST02106,Henry Garcia,henry.garcia@example.com,28,Denton,TX,2024-02-27,2.0,64.46,32.23,1,False
CUST02107,Olivia Davis,olivia.davis@example.com,26,Houston,TX,2025-11-08,1.0,46.88,46.88,1,False
CUST02108,Liam Miller,liam.miller@example.com,29,Dallas,TX,2023-01-31,1.0,109.66,109.66,1,False
CUST02109,Isabella Williams,isabella.williams@example.com,52,Dallas,TX,2025-04-24,1.0,28.24,28.24,1,False
CUST02110,Mia Davis,mia.davis@example.com,21,Frisco,TX,2024-09-24,2.0,145.52,72.76,1,False
CUST02111,Mason Johnson,mason.johnson@example.com,53,Dallas,TX,2023-01-24,1.0,79.63,79.63,1,False
CUST02112,Emma Taylor,emma.taylor@example.com,45,Plano,TX,2025-04-16,0.0,0.0,0.0,1,False
CUST02113,Isabella Wilson,isabella.wilson@example.com,74,Austin,TX,2025-09-09,0.0,0.0,0.0,1,False
CUST02114,James Brown,james.brown@example.com,30,Dallas,TX,2026-05-19,2.0,571.5,285.75,-1,True
CUST02115,Amelia Smith,amelia.smith@example.com,40,Denton,TX,2023-06-10,1.0,31.37,31.37,1,False
CUST02116,Mia Davis,mia.davis@example.com,36,Austin,TX,2023-04-24,2.0,357.13,178.56,1,False
CUST02117,Emma Miller,emma.miller@example.com,59,Dallas,TX,2024-05-18,0.0,0.0,0.0,1,False
CUST02118,Mia Anderson,mia.anderson@example.com,54,Plano,TX,2025-08-12,1.0,51.7,51.7,1,False
CUST02119,Liam Moore,liam.moore@example.com,56,Denton,TX,2026-05-28,0.0,0.0,0.0,1,False
CUST02120,James Jones,james.jones@example.com,41,Houston,TX,2023-12-23,0.0,0.0,0.0,1,False
CUST02121,Lucas Taylor,lucas.taylor@example.com,33,Arlington,TX,2023-06-18,1.0,46.36,46.36,1,False
CUST02122,Mia Moore,mia.moore@example.com,50,Arlington,TX,2025-08-26,1.0,14.17,14.17,1,False
CUST02123,Harper Jones,harper.jones@example.com,29,Dallas,TX,2023-08-30,1.0,48.76,48.76,1,False
CUST02124,Mason Miller,mason.miller@example.com,51,Arlington,TX,2023-05-19,0.0,0.0,0.0,1,False
CUST02125,Mia Jones,mia.jones@example.com,24,Dallas,TX,2023-04-07,2.0,79.43,39.72,1,False
CUST02126,Olivia Davis,olivia.davis@example.com,28,Dallas,TX,2023-05-27,0.0,0.0,0.0,1,False
CUST02127,Isabella Anderson,isabella.anderson@example.com,48,Denton,TX,2026-04-20,1.0,82.5,82.5,1,False
CUST02128,Isabella Moore,isabella.moore@example.com,46,Frisco,TX,2025-12-16,4.0,393.25,98.31,1,False
CUST02129,Liam Garcia,liam.garcia@example.com,30,Fort Worth,TX,2025-12-01,1.0,107.81,107.81,1,False
CUST02130,Mason Moore,mason.moore@example.com,48,Fort Worth,TX,2025-05-15,2.0,173.02,86.51,1,False
CUST02131,James Jones,james.jones@example.com,19,Frisco,TX,2024-06-26,1.0,120.38,120.38,1,False
CUST02132,Harper Wilson,harper.wilson@example.com,56,Fort Worth,TX,2024-11-22,2.0,195.14,97.57,1,False
CUST02133,Ethan Anderson,ethan.anderson@example.com,32,Austin,TX,2025-10-22,0.0,0.0,0.0,1,False
CUST02134,Mason Johnson,mason.johnson@example.com,74,Fort Worth,TX,2026-03-07,1.0,67.28,67.28,1,False
CUST02135,Isabella Smith,isabella.smith@example.com,28,Dallas,TX,2025-06-22,5.0,238.71,47.74,1,False
CUST02136,Olivia Davis,olivia.davis@example.com,51,Plano,TX,2024-12-30,0.0,0.0,0.0,1,False
CUST02137,Lucas Thomas,lucas.thomas@example.com,56,Plano,TX,2026-05-30,2.0,86.21,43.1,1,False
CUST02138,Liam Williams,liam.williams@example.com,21,Houston,TX,2023-11-27,2.0,346.72,173.36,1,False
CUST02139,Ethan Martin,ethan.martin@example.com,28,Denton,TX,2024-09-08,0.0,0.0,0.0,1,False
CUST02140,Olivia Anderson,olivia.anderson@example.com,46,Fort Worth,TX,2024-02-08,2.0,169.56,84.78,1,False
CUST02141,James Thomas,james.thomas@example.com,19,Plano,TX,2024-05-22,3.0,319.05,106.35,1,False
CUST02142,Amelia Thomas,amelia.thomas@example.com,33,Fort Worth,TX,2026-02-24,2.0,239.73,119.86,1,False
CUST02143,James Thomas,james.thomas@example.com,56,Denton,TX,2025-11-04,3.0,356.11,118.7,1,False
CUST02144,Olivia Miller,olivia.miller@example.com,30,Houston,TX,2023-08-14,1.0,60.42,60.42,1,False
CUST02145,Amelia Taylor,amelia.taylor@example.com,54,Plano,TX,2025-09-10,1.0,31.89,31.89,1,False
CUST02146,Ava Moore,ava.moore@example.com,34,Dallas,TX,2025-05-14,1.0,55.45,55.45,1,False
CUST02147,Liam Anderson,liam.anderson@example.com,38,Austin,TX,2026-02-02,0.0,0.0,0.0,1,False
CUST02148,Mason Davis,mason.davis@example.com,61,Frisco,TX,2025-01-14,2.0,74.34,37.17,1,False
CUST02149,Amelia Jackson,amelia.jackson@example.com,36,Frisco,TX,2024-05-07,1.0,148.29,148.29,1,False
CUST02150,Henry Moore,henry.moore@example.com,24,Frisco,TX,2023-11-15,1.0,153.95,153.95,1,False
CUST02151,Amelia Moore,amelia.moore@example.com,55,Fort Worth,TX,2026-05-27,1.0,66.8,66.8,1,False
CUST02152,Emma Garcia,emma.garcia@example.com,25,Plano,TX,2025-02-11,4.0,398.03,99.51,1,False
CUST02153,Lucas Thomas,lucas.thomas@example.com,30,Denton,TX,2024-03-27,1.0,77.43,77.43,1,False
CUST02154,Emma Taylor,emma.taylor@example.com,54,Denton,TX,2025-08-01,1.0,35.63,35.63,1,False
CUST02155,Mason Martin,mason.martin@example.com,19,Plano,TX,2025-04-27,3.0,396.69,132.23,1,False
CUST02156,Mason Wilson,mason.wilson@example.com,58,Houston,TX,2025-10-13,0.0,0.0,0.0,1,False
CUST02157,Liam Miller,liam.miller@example.com,28,Dallas,TX,2026-04-28,1.0,14.44,14.44,1,False
CUST02158,Mason Jackson,mason.jackson@example.com,41,Arlington,TX,2025-06-02,3.0,280.4,93.47,1,False
CUST02159,Isabella Taylor,isabella.taylor@example.com,23,Plano,TX,2024-02-23,0.0,0.0,0.0,1,False
CUST02160,Amelia Jones,amelia.jones@example.com,43,Austin,TX,2025-05-14,0.0,0.0,0.0,1,False
CUST02161,Amelia Davis,amelia.davis@example.com,24,Houston,TX,2025-02-27,1.0,39.91,39.91,1,False
CUST02162,Ava Jackson,ava.jackson@example.com,74,Plano,TX,2024-05-09,4.0,408.51,102.13,1,False
CUST02163,Ethan Johnson,ethan.johnson@example.com,56,Plano,TX,2025-11-28,0.0,0.0,0.0,1,False
CUST02164,Mason Miller,mason.miller@example.com,36,Houston,TX,2023-06-11,0.0,0.0,0.0,1,False
CUST02165,Emma Jackson,emma.jackson@example.com,23,Houston,TX,2023-05-01,0.0,0.0,0.0,1,False
CUST02166,Mason Brown,mason.brown@example.com,60,Fort Worth,TX,2024-02-03,2.0,99.82,49.91,1,False
CUST02167,James Wilson,james.wilson@example.com,46,Plano,TX,2024-12-28,1.0,54.32,54.32,1,False
CUST02168,Ava Thomas,ava.thomas@example.com,60,Arlington,TX,2024-07-14,1.0,61.39,61.39,1,False
CUST02169,Isabella Smith,isabella.smith@example.com,56,Austin,TX,2024-08-26,1.0,46.71,46.71,1,False
CUST02170,Isabella Miller,isabella.miller@example.com,19,Dallas,TX,2026-02-26,0.0,0.0,0.0,1,False
CUST02171,Mia Garcia,mia.garcia@example.com,36,Dallas,TX,2024-06-23,3.0,200.42,66.81,1,False
CUST02172,Amelia Davis,amelia.davis@example.com,21,Arlington,TX,2023-12-22,1.0,93.32,93.32,1,False
CUST02173,Isabella Jones,isabella.jones@example.com,23,Denton,TX,2024-10-21,1.0,42.4,42.4,1,False
CUST02174,Amelia Jackson,amelia.jackson@example.com,66,Houston,TX,2024-03-07,2.0,94.57,47.28,1,False
CUST02175,Mia Smith,mia.smith@example.com,74,Houston,TX,2025-12-24,0.0,0.0,0.0,1,False
CUST02176,Olivia Smith,olivia.smith@example.com,54,Denton,TX,2026-05-26,1.0,131.91,131.91,1,False
CUST02177,Lucas Wilson,lucas.wilson@example.com,45,Houston,TX,2024-07-16,2.0,379.28,189.64,1,False
CUST02178,Noah Jackson,noah.jackson@example.com,47,Denton,TX,2025-03-27,0.0,0.0,0.0,1,False
CUST02179,Harper Taylor,harper.taylor@example.com,24,Plano,TX,2026-01-02,0.0,0.0,0.0,1,False
CUST02180,Isabella Garcia,isabella.garcia@example.com,26,Denton,TX,2024-12-11,1.0,122.34,122.34,1,False
CUST02181,Ethan Taylor,ethan.taylor@example.com,42,Houston,TX,2026-04-30,2.0,66.08,33.04,1,False
CUST02182,James Jones,james.jones@example.com,50,Houston,TX,2026-04-27,1.0,89.09,89.09,1,False
CUST02183,Sophia Jackson,sophia.jackson@example.com,18,Plano,TX,2023-01-12,0.0,0.0,0.0,1,False
CUST02184,Olivia Smith,olivia.smith@example.com,68,Denton,TX,2023-08-27,0.0,0.0,0.0,1,False
CUST02185,Isabella Garcia,isabella.garcia@example.com,23,Plano,TX,2024-03-28,3.0,169.34,56.45,1,False
CUST02186,Amelia Garcia,amelia.garcia@example.com,35,Arlington,TX,2024-01-18,2.0,211.57,105.78,1,False
CUST02187,Lucas Williams,lucas.williams@example.com,27,Fort Worth,TX,2025-02-20,0.0,0.0,0.0,1,False
CUST02188,Mia Moore,mia.moore@example.com,45,Plano,TX,2023-02-17,4.0,133.66,33.42,1,False
CUST02189,Emma Davis,emma.davis@example.com,28,Austin,TX,2023-11-13,0.0,0.0,0.0,1,False
CUST02190,Harper Martin,harper.martin@example.com,50,Houston,TX,2023-07-28,0.0,0.0,0.0,1,False
CUST02191,Sophia Jackson,sophia.jackson@example.com,18,Fort Worth,TX,2026-02-16,3.0,180.25,60.08,1,False
CUST02192,Lucas Smith,lucas.smith@example.com,30,Dallas,TX,2024-07-30,1.0,64.59,64.59,1,False
CUST02193,Lucas Smith,lucas.smith@example.com,54,Arlington,TX,2023-11-11,1.0,93.14,93.14,1,False
CUST02194,Isabella Garcia,isabella.garcia@example.com,37,Denton,TX,2025-01-23,2.0,298.37,149.18,1,False
CUST02195,Olivia Taylor,olivia.taylor@example.com,18,Fort Worth,TX,2025-11-25,2.0,106.99,53.5,1,False
CUST02196,Henry Moore,henry.moore@example.com,69,Plano,TX,2025-07-03,3.0,241.06,80.35,1,False
CUST02197,Sophia Smith,sophia.smith@example.com,20,Houston,TX,2025-01-24,1.0,137.55,137.55,1,False
CUST02198,Harper Garcia,harper.garcia@example.com,35,Houston,TX,2024-07-07,0.0,0.0,0.0,1,False
CUST02199,Liam Smith,liam.smith@example.com,58,Houston,TX,2024-02-07,4.0,198.35,49.59,1,False
CUST02200,Noah Martin,noah.martin@example.com,31,Fort Worth,TX,2026-02-04,0.0,0.0,0.0,1,False
CUST02201,Liam Moore,liam.moore@example.com,48,Houston,TX,2023-02-08,2.0,114.18,57.09,1,False
CUST02202,Henry Garcia,henry.garcia@example.com,44,Plano,TX,2024-08-03,1.0,47.41,47.41,1,False
CUST02203,Amelia Williams,amelia.williams@example.com,34,Denton,TX,2023-06-29,1.0,91.11,91.11,1,False
CUST02204,Amelia Martin,amelia.martin@example.com,72,Fort Worth,TX,2023-01-12,0.0,0.0,0.0,1,False
CUST02205,James Martin,james.martin@example.com,63,Houston,TX,2025-07-31,2.0,60.58,30.29,1,False
CUST02206,Sophia Jackson,sophia.jackson@example.com,46,Dallas,TX,2024-07-01,4.0,504.89,126.22,1,False
CUST02207,Liam Davis,liam.davis@example.com,53,Dallas,TX,2026-02-23,1.0,31.52,31.52,1,False
CUST02208,Amelia Moore,amelia.moore@example.com,54,Austin,TX,2023-03-04,2.0,190.3,95.15,1,False
CUST02209,Henry Jackson,henry.jackson@example.com,43,Houston,TX,2025-04-23,1.0,99.89,99.89,1,False
CUST02210,Isabella Garcia,isabella.garcia@example.com,70,Houston,TX,2026-01-10,0.0,0.0,0.0,1,False
CUST02211,Ava Moore,ava.moore@example.com,34,Fort Worth,TX,2025-10-05,1.0,72.17,72.17,1,False
CUST02212,Mia Anderson,mia.anderson@example.com,39,Fort Worth,TX,2023-02-03,1.0,82.65,82.65,1,False
CUST02213,Ava Moore,ava.moore@example.com,42,Frisco,TX,2025-01-21,2.0,169.32,84.66,1,False
CUST02214,Mason Smith,mason.smith@example.com,19,Denton,TX,2023-02-18,0.0,0.0,0.0,1,False
CUST02215,Harper Jackson,harper.jackson@example.com,72,Houston,TX,2024-10-19,0.0,0.0,0.0,1,False
CUST02216,Liam Jones,liam.jones@example.com,39,Austin,TX,2024-12-01,1.0,132.45,132.45,1,False
CUST02217,James Davis,james.davis@example.com,22,Denton,TX,2025-12-16,2.0,153.19,76.6,1,False
CUST02218,Mason Williams,mason.williams@example.com,21,Houston,TX,2023-04-19,0.0,0.0,0.0,1,False
CUST02219,Amelia Thomas,amelia.thomas@example.com,53,Denton,TX,2025-09-11,1.0,107.58,107.58,1,False
CUST02220,Emma Garcia,emma.garcia@example.com,23,Plano,TX,2023-01-24,1.0,39.63,39.63,1,False
CUST02221,Ethan Jones,ethan.jones@example.com,69,Fort Worth,TX,2023-08-09,1.0,57.64,57.64,1,False
CUST02222,Emma Garcia,emma.garcia@example.com,38,Houston,TX,2023-11-11,3.0,261.2,87.07,1,False
CUST02223,Henry Taylor,henry.taylor@example.com,30,Denton,TX,2023-10-21,3.0,101.98,33.99,1,False
CUST02224,Sophia Smith,sophia.smith@example.com,71,Fort Worth,TX,2025-10-30,1.0,28.89,28.89,1,False
CUST02225,Lucas Miller,lucas.miller@example.com,54,Houston,TX,2025-10-16,2.0,155.87,77.94,1,False
CUST02226,Mia Wilson,mia.wilson@example.com,72,Arlington,TX,2025-10-14,2.0,135.98,67.99,1,False
CUST02227,Liam Johnson,liam.johnson@example.com,42,Fort Worth,TX,2024-09-29,1.0,89.53,89.53,1,False
CUST02228,Harper Taylor,harper.taylor@example.com,43,Denton,TX,2023-09-24,1.0,48.99,48.99,1,False
CUST02229,James Jackson,james.jackson@example.com,72,Austin,TX,2023-03-29,1.0,12.33,12.33,1,False
CUST02230,James Jones,james.jones@example.com,56,Arlington,TX,2024-03-30,1.0,14.07,14.07,1,False
CUST02231,Harper Taylor,harper.taylor@example.com,37,Plano,TX,2026-03-17,3.0,502.61,167.54,1,False
CUST02232,Henry Brown,henry.brown@example.com,50,Houston,TX,2025-01-26,0.0,0.0,0.0,1,False
CUST02233,Olivia Garcia,olivia.garcia@example.com,31,Frisco,TX,2024-03-06,1.0,52.33,52.33,1,False
CUST02234,Amelia Garcia,amelia.garcia@example.com,73,Plano,TX,2025-06-29,4.0,370.14,92.54,1,False
CUST02235,Ethan Anderson,ethan.anderson@example.com,53,Fort Worth,TX,2023-08-30,0.0,0.0,0.0,1,False
CUST02236,Noah Johnson,noah.johnson@example.com,34,Arlington,TX,2024-12-02,1.0,38.12,38.12,1,False
CUST02237,Noah Johnson,noah.johnson@example.com,38,Plano,TX,2025-06-20,1.0,39.86,39.86,1,False
CUST02238,Noah Brown,noah.brown@example.com,63,Austin,TX,2025-01-10,2.0,208.93,104.46,1,False
CUST02239,Liam Smith,liam.smith@example.com,33,Frisco,TX,2023-03-07,0.0,0.0,0.0,1,False
CUST02240,Noah Wilson,noah.wilson@example.com,63,Fort Worth,TX,2025-08-29,1.0,97.27,97.27,1,False
CUST02241,Isabella Martin,isabella.martin@example.com,33,Arlington,TX,2024-01-13,2.0,127.35,63.68,1,False
CUST02242,Ava Martin,ava.martin@example.com,73,Plano,TX,2024-01-23,2.0,125.19,62.6,1,False
CUST02243,James Moore,james.moore@example.com,37,Arlington,TX,2025-02-19,0.0,0.0,0.0,1,False
CUST02244,Ethan Miller,ethan.miller@example.com,46,Arlington,TX,2023-07-28,1.0,81.63,81.63,1,False
CUST02245,Ava Thomas,ava.thomas@example.com,45,Plano,TX,2023-01-16,2.0,160.38,80.19,1,False
CUST02246,Lucas Miller,lucas.miller@example.com,25,Dallas,TX,2025-09-12,1.0,21.66,21.66,1,False
CUST02247,Ethan Jackson,ethan.jackson@example.com,41,Houston,TX,2026-05-28,0.0,0.0,0.0,1,False
CUST02248,Ava Williams,ava.williams@example.com,20,Denton,TX,2024-01-02,0.0,0.0,0.0,1,False
CUST02249,Ethan Jackson,ethan.jackson@example.com,42,Fort Worth,TX,2025-02-18,3.0,335.96,111.99,1,False
CUST02250,Lucas Anderson,lucas.anderson@example.com,36,Fort Worth,TX,2026-06-06,0.0,0.0,0.0,1,False
CUST02251,Mason Jackson,mason.jackson@example.com,50,Frisco,TX,2024-03-15,2.0,215.39,107.7,1,False
CUST02252,Isabella Thomas,isabella.thomas@example.com,19,Frisco,TX,2024-11-20,3.0,113.44,37.81,1,False
CUST02253,Liam Williams,liam.williams@example.com,32,Frisco,TX,2025-11-25,1.0,40.09,40.09,1,False
CUST02254,Liam Smith,liam.smith@example.com,39,Fort Worth,TX,2025-04-26,1.0,26.07,26.07,1,False
CUST02255,Henry Williams,henry.williams@example.com,27,Arlington,TX,2024-02-26,1.0,77.6,77.6,1,False
CUST02256,Harper Williams,harper.williams@example.com,35,Frisco,TX,2026-04-27,2.0,68.52,34.26,1,False
CUST02257,Amelia Brown,amelia.brown@example.com,39,Plano,TX,2026-04-16,2.0,144.81,72.4,1,False
CUST02258,James Brown,james.brown@example.com,63,Houston,TX,2024-08-30,1.0,21.03,21.03,1,False
CUST02259,Noah Williams,noah.williams@example.com,66,Austin,TX,2023-01-20,4.0,448.1,112.02,1,False
CUST02260,Isabella Taylor,isabella.taylor@example.com,44,Fort Worth,TX,2024-11-06,0.0,0.0,0.0,1,False
CUST02261,Emma Thomas,emma.thomas@example.com,30,Plano,TX,2024-01-17,2.0,231.83,115.92,1,False
CUST02262,Noah Davis,noah.davis@example.com,50,Houston,TX,2024-08-31,0.0,0.0,0.0,1,False
CUST02263,Amelia Davis,amelia.davis@example.com,22,Houston,TX,2023-05-23,2.0,128.33,64.16,1,False
CUST02264,James Moore,james.moore@example.com,43,Dallas,TX,2023-03-03,3.0,223.83,74.61,1,False
CUST02265,Sophia Moore,sophia.moore@example.com,30,Denton,TX,2026-06-19,2.0,120.83,60.42,1,False
CUST02266,Amelia Smith,amelia.smith@example.com,44,Plano,TX,2023-08-26,0.0,0.0,0.0,1,False
CUST02267,Isabella Miller,isabella.miller@example.com,74,Fort Worth,TX,2026-02-28,1.0,42.23,42.23,1,False
CUST02268,Ava Anderson,ava.anderson@example.com,31,Frisco,TX,2026-02-20,4.0,231.98,58.0,1,False
CUST02269,Ethan Johnson,ethan.johnson@example.com,41,Arlington,TX,2025-07-15,1.0,82.49,82.49,1,False
CUST02270,Harper Smith,harper.smith@example.com,20,Frisco,TX,2023-12-08,2.0,277.5,138.75,1,False
CUST02271,Harper Williams,harper.williams@example.com,64,Houston,TX,2024-03-30,4.0,358.45,89.61,1,False
CUST02272,Emma Brown,emma.brown@example.com,68,Houston,TX,2026-05-06,0.0,0.0,0.0,1,False
CUST02273,Isabella Moore,isabella.moore@example.com,66,Austin,TX,2023-10-09,5.0,262.78,52.56,1,False
CUST02274,Lucas Garcia,lucas.garcia@example.com,47,Frisco,TX,2025-06-04,0.0,0.0,0.0,1,False
CUST02275,Sophia Taylor,sophia.taylor@example.com,52,Denton,TX,2025-10-21,1.0,183.75,183.75,1,False
CUST02276,Lucas Martin,lucas.martin@example.com,65,Denton,TX,2024-12-23,2.0,242.14,121.07,1,False
CUST02277,Liam Jones,liam.jones@example.com,31,Dallas,TX,2026-05-20,2.0,186.57,93.28,1,False
CUST02278,Henry Jackson,henry.jackson@example.com,29,Denton,TX,2023-03-28,1.0,54.95,54.95,1,False
CUST02279,Liam Jackson,liam.jackson@example.com,45,Houston,TX,2024-10-26,2.0,71.26,35.63,1,False
CUST02280,Amelia Martin,amelia.martin@example.com,61,Houston,TX,2025-05-11,1.0,54.72,54.72,1,False
CUST02281,Noah Brown,noah.brown@example.com,46,Denton,TX,2023-03-02,2.0,71.53,35.76,1,False
CUST02282,Ava Davis,ava.davis@example.com,60,Arlington,TX,2025-03-07,2.0,161.26,80.63,1,False
CUST02283,Emma Anderson,emma.anderson@example.com,34,Arlington,TX,2023-04-05,0.0,0.0,0.0,1,False
CUST02284,Amelia Thomas,amelia.thomas@example.com,57,Denton,TX,2025-02-24,1.0,114.28,114.28,1,False
CUST02285,Mia Martin,mia.martin@example.com,66,Austin,TX,2026-03-16,0.0,0.0,0.0,1,False
CUST02286,Sophia Brown,sophia.brown@example.com,38,Plano,TX,2026-06-23,0.0,0.0,0.0,1,False
CUST02287,Harper Moore,harper.moore@example.com,74,Austin,TX,2025-08-18,2.0,198.73,99.36,1,False
CUST02288,Sophia Taylor,sophia.taylor@example.com,40,Austin,TX,2023-10-24,2.0,66.52,33.26,1,False
CUST02289,Amelia Thomas,amelia.thomas@example.com,37,Denton,TX,2026-02-20,1.0,172.33,172.33,1,False
CUST02290,Amelia Moore,amelia.moore@example.com,28,Arlington,TX,2024-11-24,0.0,0.0,0.0,1,False
CUST02291,Isabella Johnson,isabella.johnson@example.com,74,Frisco,TX,2024-02-03,1.0,261.73,261.73,-1,True
CUST02292,Noah Jackson,noah.jackson@example.com,74,Frisco,TX,2025-08-03,1.0,134.29,134.29,1,False
CUST02293,Liam Williams,liam.williams@example.com,51,Denton,TX,2026-06-08,1.0,60.36,60.36,1,False
CUST02294,Harper Garcia,harper.garcia@example.com,27,Frisco,TX,2024-06-17,2.0,74.27,37.14,1,False
CUST02295,Henry Davis,henry.davis@example.com,27,Plano,TX,2024-02-06,3.0,359.01,119.67,1,False
CUST02296,Noah Davis,noah.davis@example.com,60,Arlington,TX,2023-05-10,1.0,23.97,23.97,1,False
CUST02297,Ethan Jackson,ethan.jackson@example.com,23,Denton,TX,2023-10-19,0.0,0.0,0.0,1,False
CUST02298,Isabella Anderson,isabella.anderson@example.com,53,Dallas,TX,2023-10-03,1.0,60.82,60.82,1,False
CUST02299,Isabella Jackson,isabella.jackson@example.com,41,Fort Worth,TX,2025-06-30,1.0,33.91,33.91,1,False
CUST02300,Emma Wilson,emma.wilson@example.com,29,Fort Worth,TX,2025-07-14,1.0,107.9,107.9,1,False
CUST02301,Ava Miller,ava.miller@example.com,60,Denton,TX,2023-02-24,0.0,0.0,0.0,1,False
CUST02302,Henry Moore,henry.moore@example.com,72,Denton,TX,2025-01-08,1.0,128.5,128.5,1,False
CUST02303,James Johnson,james.johnson@example.com,40,Dallas,TX,2025-11-15,2.0,95.53,47.76,1,False
CUST02304,Mason Davis,mason.davis@example.com,44,Frisco,TX,2025-02-03,1.0,18.68,18.68,1,False
CUST02305,James Miller,james.miller@example.com,74,Fort Worth,TX,2026-05-05,1.0,29.66,29.66,1,False
CUST02306,Amelia Davis,amelia.davis@example.com,62,Plano,TX,2024-10-03,0.0,0.0,0.0,1,False
CUST02307,Olivia Thomas,olivia.thomas@example.com,54,Denton,TX,2026-06-20,1.0,78.31,78.31,1,False
CUST02308,Harper Williams,harper.williams@example.com,23,Arlington,TX,2024-12-24,1.0,28.88,28.88,1,False
CUST02309,Olivia Miller,olivia.miller@example.com,18,Fort Worth,TX,2026-04-28,0.0,0.0,0.0,1,False
CUST02310,Isabella Taylor,isabella.taylor@example.com,23,Plano,TX,2025-03-12,3.0,254.48,84.83,1,False
CUST02311,Noah Moore,noah.moore@example.com,67,Arlington,TX,2025-01-07,2.0,248.77,124.38,1,False
CUST02312,Ethan Wilson,ethan.wilson@example.com,39,Denton,TX,2025-01-27,0.0,0.0,0.0,1,False
CUST02313,Emma Williams,emma.williams@example.com,58,Plano,TX,2024-07-20,1.0,69.08,69.08,1,False
CUST02314,Mia Martin,mia.martin@example.com,41,Dallas,TX,2023-12-06,1.0,77.96,77.96,1,False
CUST02315,Olivia Taylor,olivia.taylor@example.com,42,Denton,TX,2023-06-02,1.0,57.67,57.67,1,False
CUST02316,Emma Garcia,emma.garcia@example.com,32,Austin,TX,2025-09-30,0.0,0.0,0.0,1,False
CUST02317,Isabella Johnson,isabella.johnson@example.com,43,Dallas,TX,2024-03-02,2.0,190.04,95.02,1,False
CUST02318,Ava Johnson,ava.johnson@example.com,25,Fort Worth,TX,2025-09-29,1.0,179.48,179.48,1,False
CUST02319,Lucas Jones,lucas.jones@example.com,68,Arlington,TX,2023-07-23,0.0,0.0,0.0,1,False
CUST02320,James Jones,james.jones@example.com,41,Plano,TX,2026-02-09,2.0,212.19,106.1,1,False
CUST02321,Ethan Moore,ethan.moore@example.com,65,Fort Worth,TX,2023-11-21,5.0,444.67,88.93,1,False
CUST02322,Harper Miller,harper.miller@example.com,55,Fort Worth,TX,2025-08-07,0.0,0.0,0.0,1,False
CUST02323,Liam Thomas,liam.thomas@example.com,23,Denton,TX,2025-08-08,0.0,0.0,0.0,1,False
CUST02324,Amelia Johnson,amelia.johnson@example.com,71,Austin,TX,2025-07-27,1.0,43.58,43.58,1,False
CUST02325,Emma Anderson,emma.anderson@example.com,52,Frisco,TX,2025-08-14,0.0,0.0,0.0,1,False
CUST02326,Ava Martin,ava.martin@example.com,59,Fort Worth,TX,2025-06-12,1.0,101.32,101.32,1,False
CUST02327,Mia Moore,mia.moore@example.com,18,Austin,TX,2024-03-10,1.0,19.94,19.94,1,False
CUST02328,Mason Miller,mason.miller@example.com,63,Arlington,TX,2024-01-06,4.0,539.12,134.78,-1,True
CUST02329,James Jones,james.jones@example.com,53,Arlington,TX,2025-07-21,0.0,0.0,0.0,1,False
CUST02330,Liam Martin,liam.martin@example.com,29,Plano,TX,2023-09-06,1.0,122.52,122.52,1,False
CUST02331,Harper Garcia,harper.garcia@example.com,55,Frisco,TX,2025-06-09,1.0,69.73,69.73,1,False
CUST02332,James Davis,james.davis@example.com,28,Austin,TX,2023-06-30,1.0,255.58,255.58,1,False
CUST02333,Isabella Taylor,isabella.taylor@example.com,29,Dallas,TX,2024-12-03,1.0,46.35,46.35,1,False
CUST02334,Mason Moore,mason.moore@example.com,59,Arlington,TX,2025-09-25,5.0,510.42,102.08,-1,True
CUST02335,James Martin,james.martin@example.com,67,Denton,TX,2023-03-19,1.0,56.89,56.89,1,False
CUST02336,Henry Thomas,henry.thomas@example.com,56,Frisco,TX,2025-07-07,2.0,74.84,37.42,1,False
CUST02337,Mia Brown,mia.brown@example.com,24,Plano,TX,2025-06-03,1.0,49.19,49.19,1,False
CUST02338,Ava Moore,ava.moore@example.com,28,Dallas,TX,2023-12-02,1.0,78.28,78.28,1,False
CUST02339,Amelia Miller,amelia.miller@example.com,53,Arlington,TX,2023-02-19,0.0,0.0,0.0,1,False
CUST02340,Olivia Garcia,olivia.garcia@example.com,69,Arlington,TX,2023-03-26,1.0,17.66,17.66,1,False
CUST02341,Mason Taylor,mason.taylor@example.com,48,Plano,TX,2024-11-25,2.0,109.38,54.69,1,False
CUST02342,Harper Johnson,harper.johnson@example.com,50,Plano,TX,2023-01-04,1.0,28.47,28.47,1,False
